Test_ID,Data_Point,Test_Time,Step_Time,DateTime,Step_Index,Cycle_Index,Is_FC_Data,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,AC_Impedance,ACI_Phase_Angle
1,354,30544.36777226917,196.4018524363577,44069.196851851855,2,2,0,5.708255775971338e-05,2.5722408294677734,3.113410106e-06,0.0,6.565609621e-06,0.0,0.003823184873908758,0.0,0.0,0.0
1,355,30549.101967049966,201.13604722217,44069.196909722225,2,2,0,5.704733121092431e-05,2.5923287868499756,3.188465672e-06,0.0,6.759426598e-06,0.0,0.0036935806274414062,0.0,0.0,0.0
1,356,30553.836376363077,205.870456705701,44069.19695601852,2,2,0,5.704733121092431e-05,2.6124167442321777,3.263523732e-06,0.0,6.954760042e-06,0.0,0.0036935806274414062,0.0,0.0,0.0
1,357,30558.570569289273,210.60464944142657,44069.19701388889,2,2,0,5.708255775971338e-05,2.63250470161438,3.338579579e-06,0.0,7.151581165e-06,0.0,0.0036935806274414062,0.0,0.0,0.0
1,358,30563.492343661936,215.52642383413848,44069.197071759256,2,2,0,5.708255775971338e-05,2.652754545211792,3.41660702e-06,0.0,7.357764351e-06,0.0,0.0036611557006835938,0.0,0.0,0.0
1,359,30568.398257971818,220.43233815404471,44069.19712962963,2,2,0,5.708255775971338e-05,2.672842502593994,3.494380066e-06,0.0,7.564860135e-06,0.0,0.003758382750675082,0.0,0.0,0.0
1,360,30573.351494379654,225.3855745568692,44069.1971875,2,2,0,5.708255775971338e-05,2.6929304599761963,3.572904921e-06,0.0,7.775533029e-06,0.0,0.0036935806274414062,0.0,0.0,0.0
1,361,30578.4138959686,230.44797612576204,44069.19724537037,2,2,0,5.704733121092431e-05,2.7130184173583984,3.653153847e-06,0.0,7.992438675e-06,0.0,0.003596401307731867,0.0,0.0,0.0
1,362,30583.554466494217,235.58854668145335,44069.19730324074,2,2,0,5.708255775971338e-05,2.7332684993743896,3.734644909e-06,0.0,8.214343911e-06,0.0,0.0034992217551916838,0.0,0.0,0.0
1,363,30588.80430642454,240.83838661679292,44069.19736111111,2,2,0,5.704733121092431e-05,2.7535183429718018,3.81787332e-06,0.0,8.442659382e-06,0.0,0.0034667968284338713,0.0,0.0,0.0
1,364,30594.147967358233,246.18204756552197,44069.19743055555,2,2,0,5.711778430850245e-05,2.773768424987793,3.902583184e-06,0.0,8.676756679e-06,0.0,0.0034667968284338713,0.0,0.0,0.0
1,365,30599.56967677973,251.60375693689969,44069.197488425925,2,2,0,5.708255775971338e-05,2.793856382369995,3.988530989e-06,0.0,8.916013717e-06,0.0,0.003304815385490656,0.0,0.0,0.0
1,366,30605.100880874896,257.1349612074961,44069.19755787037,2,2,0,5.708255775971338e-05,2.8139443397521973,4.076215201e-06,0.0,9.161875484e-06,0.0,0.003207635832950473,0.0,0.0,0.0
1,367,30610.678934956584,262.71301521901216,44069.19761574074,2,2,0,5.704733121092431e-05,2.8340322971343994,4.164639295e-06,0.0,9.411589596e-06,0.0,0.003207635832950473,0.0,0.0,0.0
1,368,30616.45998082164,268.494060993841,44069.19768518519,2,2,0,5.708255775971338e-05,2.8541202545166016,4.256281929e-06,0.0,9.672224194e-06,0.0,0.0031104087829589844,0.0,0.0,0.0
1,369,30622.444173183936,274.47825334110263,44069.19775462963,2,2,0,5.704733121092431e-05,2.8742079734802246,4.351145567e-06,0.0,9.94392295e-06,0.0,0.003207588102668524,0.0,0.0,0.0
1,370,30628.61584864868,280.6499288258993,44069.19782407407,2,2,0,5.708255775971338e-05,2.8942959308624268,4.448984343e-06,0.0,1.0226108564e-05,0.0,0.00294837960973382,0.0,0.0,0.0
1,371,30634.990754027654,287.0248341848211,44069.197905092595,2,2,0,5.708255775971338e-05,2.914383888244629,4.550038029e-06,0.0,1.0519600004e-05,0.0,0.003197669517248869,0.0,0.0,0.0
1,372,30641.443697478593,293.47777766583334,44069.19797453703,2,2,0,5.708255775971338e-05,2.934471845626831,4.652330927e-06,0.0,1.0818743599e-05,0.0,0.0027539730072021484,0.0,0.0,0.0
1,373,30648.099860648457,300.1339408356986,44069.19805555555,2,2,0,5.708255775971338e-05,2.954559803009033,4.75785447e-06,0.0,1.112945026e-05,0.0,0.002656793687492609,0.0,0.0,0.0
1,374,30655.08411819249,307.1181983697048,44069.19813657407,2,2,0,5.704733121092431e-05,2.9746477603912354,4.868568598e-06,0.0,1.1457677153e-05,0.0,0.002429962158203125,0.0,0.0,0.0
1,375,30662.22456659509,314.25864676227894,44069.198217592595,2,2,0,5.708255775971338e-05,2.9948978424072266,4.981770257e-06,0.0,1.179555804e-05,0.0,0.0024623870849609375,0.0,0.0,0.0
1,376,30669.64634210056,321.68042236298817,44069.19829861111,2,2,0,5.708255775971338e-05,3.0151476860046387,5.099432713e-06,0.0,1.2149111464e-05,0.0,0.0023975849617272615,0.0,0.0,0.0
1,377,30677.255470600652,329.2895507878925,44069.1983912037,2,2,0,5.708255775971338e-05,3.03539776802063,5.220056396e-06,0.0,1.2514015474e-05,0.0,0.0023004054091870785,0.0,0.0,0.0
1,378,30684.833366820647,336.86744701290075,44069.19847222222,2,2,0,5.708255775971338e-05,3.055485725402832,5.340188228e-06,0.0,1.2879861897e-05,0.0,0.0023004054091870785,0.0,0.0,0.0
1,379,30692.583320017016,344.61740029448066,44069.19856481482,2,2,0,5.704733121092431e-05,3.075573682785034,5.463049847e-06,0.0,1.3256492763e-05,0.0,0.0023004054091870785,0.0,0.0,0.0
1,380,30700.30186421481,352.3359446777316,44069.19865740741,2,2,0,5.708255775971338e-05,3.0956616401672363,5.585410847e-06,0.0,1.3634048444e-05,0.0,0.0023004054091870785,0.0,0.0,0.0
1,381,30708.0672982079,360.1013783600559,44069.19875,2,2,0,5.708255775971338e-05,3.1159114837646484,5.708513345e-06,0.0,1.4016362606e-05,0.0,0.0023327828384935856,0.0,0.0,0.0
1,382,30715.895279686945,367.92935985915057,44069.19883101852,2,2,0,5.708255775971338e-05,3.1359994411468506,5.832619244e-06,0.0,1.4404298744e-05,0.0,0.0023327828384935856,0.0,0.0,0.0
1,383,30723.62945914974,375.6635393018928,44069.19892361111,2,2,0,5.708255775971338e-05,3.1560873985290527,5.955230221e-06,0.0,1.4790026208e-05,0.0,0.0023975849617272615,0.0,0.0,0.0
1,384,30731.426172910757,383.4602530679248,44069.199016203704,2,2,0,5.708255775971338e-05,3.176175355911255,6.078834218e-06,0.0,1.5181360498e-05,0.0,0.0024623870849609375,0.0,0.0,0.0
1,385,30739.269673556737,391.3037537890892,44069.199108796296,2,2,0,5.708255775971338e-05,3.196263313293457,6.203175408e-06,0.0,1.5577524947e-05,0.0,0.00249481201171875,0.0,0.0,0.0
1,386,30747.144636518588,399.1787169714855,44069.19920138889,2,2,0,5.708255775971338e-05,3.216351270675659,6.328024959e-06,0.0,1.5977823805e-05,0.0,0.002267980482429266,0.0,0.0,0.0
1,387,30755.05065657585,407.0847367630934,44069.19929398148,2,2,0,5.704733121092431e-05,3.2364392280578613,6.453357704e-06,0.0,1.6382190448e-05,0.0,0.00220317835919559,0.0,0.0,0.0
1,388,30763.034891929823,415.0689721170654,44069.19938657407,2,2,0,5.708255775971338e-05,3.2565271854400635,6.579931254e-06,0.0,1.6793101882e-05,0.0,0.0021708011627197266,0.0,0.0,0.0
1,389,30771.08149857256,423.11557877984745,44069.199479166666,2,2,0,5.708255775971338e-05,3.2766151428222656,6.70749853e-06,0.0,1.7209804848e-05,0.0,0.0021708011627197266,0.0,0.0,0.0
1,390,30779.17511282793,431.20919298509426,44069.19957175926,2,2,0,5.708255775971338e-05,3.2968649864196777,6.835809107e-06,0.0,1.7631511555e-05,0.0,0.0021708011627197266,0.0,0.0,0.0
1,391,30787.362359794464,439.39643994661753,44069.19966435185,2,2,0,5.704733121092431e-05,3.31695294380188,6.9656035e-06,0.0,1.8060704457e-05,0.0,0.00220317835919559,0.0,0.0,0.0
1,392,30795.69037690191,447.7244570741151,44069.19975694444,2,2,0,5.708255775971338e-05,3.337203025817871,7.097628908e-06,0.0,1.849994565e-05,0.0,0.002138423966243863,0.0,0.0,0.0
1,393,30804.04954905782,456.0836292601017,44069.19986111111,2,2,0,5.708255775971338e-05,3.3572909832000732,7.230137542e-06,0.0,1.894346819e-05,0.0,0.0021708011627197266,0.0,0.0,0.0
1,394,30812.549405536713,464.58348572395255,44069.199953703705,2,2,0,5.704733121092431e-05,3.3773789405822754,7.364886313e-06,0.0,1.9397205107e-05,0.0,0.0020411969162523746,0.0,0.0,0.0
1,395,30821.127328302573,473.1614084597408,44069.200057870374,2,2,0,5.708255775971338e-05,3.3976287841796875,7.500869789e-06,0.0,1.9857831988e-05,0.0,0.0021059990394860506,0.0,0.0,0.0
1,396,30829.92399855063,481.9580787178186,44069.200150462966,2,2,0,5.708255775971338e-05,3.4177167415618896,7.640327976e-06,0.0,2.0333037119e-05,0.0,0.0020411969162523746,0.0,0.0,0.0
1,397,30838.783205387594,490.8172856750813,44069.200254629635,2,2,0,5.711778430850245e-05,3.437804698944092,7.78077891e-06,0.0,2.0814459501e-05,0.0,0.002008771989494562,0.0,0.0,0.0
1,398,30847.86118825759,499.89526852502775,44069.2003587963,2,2,0,5.708255775971338e-05,3.457892656326294,7.924693912e-06,0.0,2.1310649763e-05,0.0,0.0019440173637121916,0.0,0.0,0.0
1,399,30857.064039762885,509.09811992005166,44069.20047453704,2,2,0,5.704733121092431e-05,3.477980613708496,8.070588637e-06,0.0,2.1816601562e-05,0.0,0.0018792152404785156,0.0,0.0,0.0
1,400,30866.43887368455,518.4729539519934,44069.200578703705,2,2,0,5.708255775971338e-05,3.4980685710906982,8.219208912e-06,0.0,2.2334987038e-05,0.0,0.0018792152404785156,0.0,0.0,0.0
1,401,30876.01682436969,528.050904662193,44069.20069444445,2,2,0,5.708255775971338e-05,3.5181565284729004,8.371054219e-06,0.0,2.2867661799e-05,0.0,0.0018467903137207031,0.0,0.0,0.0
1,402,30885.891548278392,537.9256284405681,44069.20079861111,2,2,0,5.704733121092431e-05,3.5382444858551025,8.527599815e-06,0.0,2.3419966185e-05,0.0,0.0018144131172448397,0.0,0.0,0.0
1,403,30895.8756858347,547.9097659918673,44069.20091435186,2,2,0,5.708255775971338e-05,3.5583324432373047,8.685882457e-06,0.0,2.3981579211e-05,0.0,0.0017496108775958419,0.0,0.0,0.0
1,404,30906.141084720686,558.1751648778531,44069.20104166667,2,2,0,5.711778430850245e-05,3.578420400619507,8.848627823e-06,0.0,2.4562302022e-05,0.0,0.0017496108775958419,0.0,0.0,0.0
1,405,30920.453266987937,572.4873471551286,44069.201203703706,2,2,0,5.708255775971338e-05,3.598508358001709,9.075530273e-06,0.0,2.5375796024e-05,0.0,0.0015875815879553556,0.0,0.0,0.0
1,406,30932.296828895924,584.3309091633616,44069.20134259259,2,2,0,5.711778430850245e-05,3.618596315383911,9.263291762e-06,0.0,2.6053347873e-05,0.0,0.0014904022682458162,0.0,0.0,0.0
1,407,30943.937143772207,595.971223944412,44069.201469907406,2,2,0,5.708255775971338e-05,3.6386842727661133,9.447835715e-06,0.0,2.672298455e-05,0.0,0.0015552043914794922,0.0,0.0,0.0
1,408,30955.718131081972,607.7522112391371,44069.2016087963,2,2,0,5.711778430850245e-05,3.6587722301483154,9.63460218e-06,0.0,2.740439927e-05,0.0,0.0015228271950036287,0.0,0.0,0.0
1,409,30968.030364160295,620.0644443325,44069.20175925926,2,2,0,5.704733121092431e-05,3.6788601875305176,9.829789846e-06,0.0,2.8120482399e-05,0.0,0.0014904022682458162,0.0,0.0,0.0
1,410,30980.35814879091,632.3922289931894,44069.201898148145,2,2,0,5.708255775971338e-05,3.6989481449127197,1.0025220959e-05,0.0,2.8841404603e-05,0.0,0.0014256000285968184,0.0,0.0,0.0
1,411,30992.998565028705,645.0326451858674,44069.202048611114,2,2,0,5.708255775971338e-05,3.719036102294922,1.022561552e-05,0.0,2.9584653158e-05,0.0,0.0014256000285968184,0.0,0.0,0.0
1,412,31005.85765399821,657.8917341553731,44069.2021875,2,2,0,5.708255775971338e-05,3.739124059677124,1.0429475365e-05,0.0,3.0344838001e-05,0.0,0.0014256000285968184,0.0,0.0,0.0
1,413,31019.32611347829,671.3601936655326,44069.20234953704,2,2,0,5.708255775971338e-05,3.759212017059326,1.0642994781e-05,0.0,3.1145324448e-05,0.0,0.0013607979053631425,0.0,0.0,0.0
1,414,31032.935112863015,684.9691930352186,44069.2025,2,2,0,5.711778430850245e-05,3.7792999744415283,1.0858741416e-05,0.0,3.1958487984e-05,0.0,0.0013284205924719572,0.0,0.0,0.0
1,415,31046.95055013174,698.9846303290038,44069.202673611115,2,2,0,5.708255775971338e-05,3.7993879318237305,1.1080945107e-05,0.0,3.2800470928e-05,0.0,0.0014256000285968184,0.0,0.0,0.0
1,416,31061.543953463755,713.5780336710462,44069.202835648146,2,2,0,5.711778430850245e-05,3.8196377754211426,1.1312305457e-05,0.0,3.3681806944e-05,0.0,0.0012636184692382812,0.0,0.0,0.0
1,417,31076.23112223126,728.2652023884262,44069.20300925926,2,2,0,5.708255775971338e-05,3.8397257328033447,1.1545148222e-05,0.0,3.4573462871e-05,0.0,0.0012311935424804688,0.0,0.0,0.0
1,418,31091.902570818067,743.9366510905184,44069.20318287037,2,2,0,5.708255775971338e-05,3.859813690185547,1.1793605169e-05,0.0,3.552993396e-05,0.0,0.0011340141063556075,0.0,0.0,0.0
1,419,31107.58979523365,759.6238753908134,44069.203368055554,2,2,0,5.711778430850245e-05,3.879901647567749,1.2042311099e-05,0.0,3.6492385626e-05,0.0,0.001101589179597795,0.0,0.0,0.0
1,420,31124.23007087759,776.2641510347548,44069.203564814816,2,2,0,5.711778430850245e-05,3.899989604949951,1.2306122614e-05,0.0,3.7518594535e-05,0.0,0.0010692119831219316,0.0,0.0,0.0
1,421,31141.15157333055,793.1856534877165,44069.20376157408,2,2,0,5.704733121092431e-05,3.9200775623321533,1.2574395929e-05,0.0,3.8567558576e-05,0.0,0.001036787056364119,0.0,0.0,0.0
1,422,31158.82310546466,810.8571858674336,44069.203958333324,2,2,0,5.711778430850245e-05,3.9401655197143555,1.2854560223e-05,0.0,3.9668595097e-05,0.0,0.0010044097434729338,0.0,0.0,0.0
1,423,31177.478877483984,829.512957686259,44069.20417824074,2,2,0,5.708255775971338e-05,3.9602534770965576,1.3150341136e-05,0.0,4.0837003869e-05,0.0,0.0010335829574614763,0.0,0.0,0.0
1,424,31196.665967601337,848.7000477585008,44069.20439814815,2,2,0,5.708255775971338e-05,3.9803414344787598,1.3454533935e-05,0.0,4.2044758622e-05,0.0,0.0009072303655557334,0.0,0.0,0.0
1,425,31216.665526521905,868.6996066890973,44069.20462962963,2,2,0,5.708255775971338e-05,4.000429153442383,1.377160784e-05,0.0,4.331000067e-05,0.0,0.0008747577667236328,0.0,0.0,0.0
1,426,31238.149453280177,890.1835334523787,44069.204884259256,2,2,0,5.708255775971338e-05,4.020517349243164,1.4112204603e-05,0.0,4.4675985844e-05,0.0,0.0008748054387979209,0.0,0.0,0.0
1,427,31260.930193346463,912.9642735036309,44069.20515046296,2,2,0,5.704733121092431e-05,4.040605068206787,1.4473366815e-05,0.0,4.6131706961e-05,0.0,0.0007775306585244834,0.0,0.0,0.0
1,428,31284.351555967467,936.3856361246343,44069.205416666664,2,2,0,5.711778430850245e-05,4.060693264007568,1.4844682714e-05,0.0,4.7635783676e-05,0.0,0.0009072303655557334,0.0,0.0,0.0
1,429,31310.913467821258,962.9475479784214,44069.205717592595,2,2,0,5.704733121092431e-05,4.080780982971191,1.5265796982e-05,0.0,4.9349958803e-05,0.0,0.0006803512806072831,0.0,0.0,0.0
1,430,31339.772154256974,991.8062344442147,44069.20605324074,2,2,0,5.708255775971338e-05,4.100869178771973,1.5723314201e-05,0.0,5.1221647879e-05,0.0,0.0006155967712402344,0.0,0.0,0.0
1,431,31370.646533535557,1022.680613692725,44069.206412037034,2,2,0,5.708255775971338e-05,4.120956897735596,1.6212800889e-05,0.0,5.3233899475e-05,0.0,0.0006479263538494706,0.0,0.0,0.0
1,432,31405.17703941327,1057.211119570434,44069.20681712963,2,2,0,5.708255775971338e-05,4.141045093536377,1.6760249931e-05,0.0,5.5495371722e-05,0.0,0.0006155967712402344,0.0,0.0,0.0
1,433,31443.894944660664,1095.9290248529164,44069.20725694444,2,2,0,5.708255775971338e-05,4.1611328125,1.7374085793e-05,0.0,5.8043488108e-05,0.0,0.0004859924374613911,0.0,0.0,0.0
1,434,31486.81586807689,1138.849948229043,44069.207754629635,2,2,0,5.708255775971338e-05,4.181382656097412,1.8054563912e-05,0.0,6.0881953341e-05,0.0,0.0004859924374613911,0.0,0.0,0.0
1,435,31531.814905934574,1183.8489861218147,44069.20827546297,2,2,0,5.708255775971338e-05,4.200012683868408,1.8767970549e-05,0.0,6.387153508e-05,0.0,0.0003888130304403603,0.0,0.0,0.0
1,436,31531.81551994667,2.280658885e-06,44069.20827546297,3,2,0,-5.680240428773686e-05,4.137481212615967,1.8767970549e-05,3.6e-14,6.387153508e-05,1.49e-13,0.0,0.0,0.0,0.0
1,437,31532.44060350024,0.625085824201299,44069.20828703704,3,2,0,-5.704898649128154e-05,4.116907119750977,1.8767970549e-05,9.902179e-09,6.387153508e-05,4.0830887e-08,-0.004114818759262562,0.0,0.0,0.0
1,438,31534.331114635996,2.515596919857396,44069.20831018518,3,2,0,-5.701375994249247e-05,4.096818923950195,1.8767970549e-05,3.985847e-08,6.387153508e-05,1.63839716e-07,-0.008132457733154297,0.0,0.0,0.0
1,439,31536.799819570115,4.984301858987613,44069.208333333336,3,2,0,-5.704898649128154e-05,4.076731204986572,1.8767970549e-05,7.8978054e-08,6.387153508e-05,3.23702413e-07,-0.008488750085234642,0.0,0.0,0.0
1,440,31539.51844308972,7.702925398645388,44069.20836805556,3,2,0,-5.701375994249247e-05,4.056643009185791,1.8767970549e-05,1.22059233e-07,6.387153508e-05,4.9889677e-07,-0.006739235017448664,0.0,0.0,0.0
1,441,31542.487186749928,10.671669174138332,44069.208402777775,3,2,0,-5.70842094020918e-05,4.03623104095459,1.8767970549e-05,1.69102141e-07,6.387153508e-05,6.89258401e-07,-0.006123638246208429,0.0,0.0,0.0
1,442,31545.534074124225,13.718556603572615,44069.2084375,3,2,0,-5.70842094020918e-05,4.015981197357178,1.8767970549e-05,2.1738514e-07,6.387153508e-05,8.83658415e-07,-0.005864429287612438,0.0,0.0,0.0
1,443,31548.643297840572,16.82778012944619,44069.20847222222,3,2,0,-5.704898649128154e-05,3.9958932399749756,1.8767970549e-05,2.66654906e-07,6.387153508e-05,1.081032956e-06,-0.005572843365371227,0.0,0.0,0.0
1,444,31551.768249506895,19.952731815818,44069.20850694445,3,2,0,-5.701375994249247e-05,3.9758052825927734,1.8767970549e-05,3.16170019e-07,6.387153508e-05,1.278395565e-06,-0.005767249967902899,0.0,0.0,0.0
1,445,31555.033783442977,23.21826598748144,44069.208553240744,3,2,0,-5.704898649128154e-05,3.9553935527801514,1.8767970549e-05,3.67913249e-07,6.387153508e-05,1.483596318e-06,-0.005605173297226429,0.0,0.0,0.0
1,446,31558.361838624893,26.546320943841906,44069.20858796296,3,2,0,-5.701375994249247e-05,3.935305595397949,1.8767970549e-05,4.20649989e-07,6.387153508e-05,1.691663496e-06,-0.005345964338630438,0.0,0.0,0.0
1,447,31561.689884443585,29.874366732454902,44069.20862268518,3,2,0,-5.701375994249247e-05,3.915217638015747,1.8767970549e-05,4.73385353e-07,6.387153508e-05,1.898665421e-06,-0.0052811624482274055,0.0,0.0,0.0
1,448,31565.2210949296,33.405577333759396,44069.20866898148,3,2,0,-5.701375994249247e-05,3.895129680633545,1.8767970549e-05,5.2934423e-07,6.387153508e-05,2.117195431e-06,-0.0051191807724535465,0.0,0.0,0.0
1,449,31568.767857499224,36.95233986328578,44069.208703703705,3,2,0,-5.704898649128154e-05,3.8748795986175537,1.8767970549e-05,5.85549722e-07,6.387153508e-05,2.33555037e-06,-0.005086803343147039,0.0,0.0,0.0
1,450,31572.37716082811,40.56164314705864,44069.20875,3,2,0,-5.701375994249247e-05,3.8547916412353516,1.8767970549e-05,6.42742926e-07,6.387153508e-05,2.556593526e-06,-0.004924774169921875,0.0,0.0,0.0
1,451,31576.064618357104,44.249100951736494,44069.2087962963,3,2,0,-5.704898649128154e-05,3.8347036838531494,1.8767970549e-05,7.01173498e-07,6.387153508e-05,2.781251061e-06,-0.004827594850212336,0.0,0.0,0.0
1,452,31579.89262077811,48.07710311209689,44069.20884259259,3,2,0,-5.701375994249247e-05,3.8146157264709473,1.8767970549e-05,7.6183211e-07,6.387153508e-05,3.013252279e-06,-0.004536008927971125,0.0,0.0,0.0
1,453,31583.705044133563,51.88952644248542,44069.20887731481,3,2,0,-5.704898649128154e-05,3.794527769088745,1.8767970549e-05,8.22247589e-07,6.387153508e-05,3.243109506e-06,-0.0046656131744384766,0.0,0.0,0.0
1,454,31587.579873373612,55.764355662487546,44069.20892361111,3,2,0,-5.704898649128154e-05,3.774115800857544,1.8767970549e-05,8.8364902e-07,6.387153508e-05,3.475486825e-06,-0.004762792494148016,0.0,0.0,0.0
1,455,31591.48618032273,59.670662726891095,44069.208969907406,3,2,0,-5.70842094020918e-05,3.754027843475342,1.8767970549e-05,9.45557235e-07,6.387153508e-05,3.70852536e-06,-0.004503584001213312,0.0,0.0,0.0
1,456,31595.36102590834,63.54550819721434,44069.209016203706,3,2,0,-5.704898649128154e-05,3.7339398860931396,1.8767970549e-05,1.006959469e-06,6.387153508e-05,3.938419361e-06,-0.0045683858916163445,0.0,0.0,0.0
1,457,31599.360947899782,67.5454301886556,44069.2090625,3,2,0,-5.704898649128154e-05,3.7136900424957275,1.8767970549e-05,1.070341714e-06,6.387153508e-05,4.174445447e-06,-0.004406404681503773,0.0,0.0,0.0
1,458,31603.360853861446,71.54533620545979,44069.2091087963,3,2,0,-5.70842094020918e-05,3.6934401988983154,1.8767970549e-05,1.133726455e-06,6.387153508e-05,4.409204113e-06,-0.0044711590744555,0.0,0.0,0.0
1,459,31607.423335433847,75.60781807860754,44069.20915509259,3,2,0,-5.704898649128154e-05,3.6733522415161133,1.8767970549e-05,1.1981026e-06,6.387153508e-05,4.646335161e-06,-0.004341554827988148,0.0,0.0,0.0
1,460,31611.454425320633,79.63890760950609,44069.20920138889,3,2,0,-5.704898649128154e-05,3.653264284133911,1.8767970549e-05,1.261984944e-06,6.387153508e-05,4.880360729e-06,-0.004309177398681641,0.0,0.0,0.0
1,461,31615.579268151905,83.76375043576876,44069.20924768518,3,2,0,-5.701375994249247e-05,3.633176326751709,1.8767970549e-05,1.327347944e-06,6.387153508e-05,5.118490292e-06,-0.004276752471923828,0.0,0.0,0.0
1,462,31619.673060048048,87.85754232188619,44069.20929398148,3,2,0,-5.704898649128154e-05,3.613088369369507,1.8767970549e-05,1.392219033e-06,6.387153508e-05,5.353519365e-06,-0.004276752471923828,0.0,0.0,0.0
1,463,31623.829213448673,92.0136957776483,44069.209340277775,3,2,0,-5.70842094020918e-05,3.5930004119873047,1.8767970549e-05,1.458077221e-06,6.387153508e-05,5.590815224e-06,-0.004309177398681641,0.0,0.0,0.0
1,464,31628.032186996792,96.21666928566506,44069.209398148145,3,2,0,-5.70842094020918e-05,3.5729124546051025,1.8767970549e-05,1.524682333e-06,6.387153508e-05,5.829463349e-06,-0.004179573152214289,0.0,0.0,0.0
1,465,31632.21959487759,100.40407716646932,44069.209444444445,3,2,0,-5.704898649128154e-05,3.5528244972229004,1.8767970549e-05,1.591036345e-06,6.387153508e-05,6.065877972e-06,-0.004244375042617321,0.0,0.0,0.0
1,466,31636.4070785264,104.59156094559626,44069.20949074074,3,2,0,-5.70842094020918e-05,3.5327365398406982,1.8767970549e-05,1.657389952e-06,6.387153508e-05,6.30096572e-06,-0.004244375042617321,0.0,0.0,0.0
1,467,31640.70378906442,108.88827136833268,44069.20953703704,3,2,0,-5.70842094020918e-05,3.512648582458496,1.8767970549e-05,1.725478126e-06,6.387153508e-05,6.54082779e-06,-0.004147195722907782,0.0,0.0,0.0
1,468,31645.01626979724,113.20075230164846,44069.20959490741,3,2,0,-5.704898649128154e-05,3.492398500442505,1.8767970549e-05,1.793815307e-06,6.387153508e-05,6.780189747e-06,-0.004082393832504749,0.0,0.0,0.0
1,469,31649.281717835183,117.46620012907026,44069.209641203706,3,2,0,-5.701375994249247e-05,3.4723105430603027,1.8767970549e-05,1.861405861e-06,6.387153508e-05,7.015572355e-06,-0.004147195722907782,0.0,0.0,0.0
1,470,31653.594142995113,121.77862531406052,44069.2096875,3,2,0,-5.704898649128154e-05,3.4522225856781006,1.8767970549e-05,1.92974346e-06,6.387153508e-05,7.252181759e-06,-0.004147195722907782,0.0,0.0,0.0
1,471,31657.875252969236,126.05973535835793,44069.20974537037,3,2,0,-5.704898649128154e-05,3.4321346282958984,1.8767970549e-05,1.997579918e-06,6.387153508e-05,7.485692872e-06,-0.004082393832504749,0.0,0.0,0.0
1,472,31662.234585818867,130.41906813781696,44069.209791666675,3,2,0,-5.704898649128154e-05,3.4120466709136963,1.8767970549e-05,2.066661236e-06,6.387153508e-05,7.722096317e-06,-0.00401759147644043,0.0,0.0,0.0
1,473,31666.59381731201,134.7782996259469,44069.20983796296,3,2,0,-5.701375994249247e-05,3.391958713531494,1.8767970549e-05,2.135739264e-06,6.387153508e-05,7.957099261e-06,-0.00395278912037611,0.0,0.0,0.0
1,474,31670.906288140253,139.09077056446307,44069.20989583333,3,2,0,-5.70842094020918e-05,3.371870756149292,1.8767970549e-05,2.204078952e-06,6.387153508e-05,8.188220489e-06,-0.004050016403198242,0.0,0.0,0.0
1,475,31675.297305116124,143.48178740499864,44069.20994212963,3,2,0,-5.704898649128154e-05,3.351783037185669,1.8767970549e-05,2.273665268e-06,6.387153508e-05,8.4221592e-06,-0.00395278912037611,0.0,0.0,0.0
1,476,31679.640437107377,147.82491939625197,44069.20998842592,3,2,0,-5.704898649128154e-05,3.331695079803467,1.8767970549e-05,2.342488323e-06,6.387153508e-05,8.652146046e-06,-0.004082345869392157,0.0,0.0,0.0
1,477,31683.999733301054,152.18421560496984,44069.2100462963,3,2,0,-5.704898649128154e-05,3.3116071224212646,1.8767970549e-05,2.411564018e-06,6.387153508e-05,8.881591808e-06,-0.004049968905746937,0.0,0.0,0.0
1,478,31688.405881000035,156.59036328891062,44069.21009259259,3,2,0,-5.70842094020918e-05,3.2913570404052734,1.8767970549e-05,2.481385074e-06,6.387153508e-05,9.112115334e-06,-0.00401759147644043,0.0,0.0,0.0
1,479,31692.85883670137,161.0433190102943,44069.21015046296,3,2,0,-5.70842094020918e-05,3.2711071968078613,1.8767970549e-05,2.551956144e-06,6.387153508e-05,9.343687036e-06,-0.0042119501158595085,0.0,0.0,0.0
1,480,31697.28068268672,165.46516497559568,44069.21019675926,3,2,0,-5.704898649128154e-05,3.251019239425659,1.8767970549e-05,2.622028714e-06,6.387153508e-05,9.572205585e-06,-0.00401759147644043,0.0,0.0,0.0
1,481,31701.718168107425,169.9026505967933,44069.21024305555,3,2,0,-5.704898649128154e-05,3.230931282043457,1.8767970549e-05,2.692350348e-06,6.387153508e-05,9.800115672e-06,-0.003920364193618298,0.0,0.0,0.0
1,482,31706.139852632143,174.3243349210228,44069.21030092592,3,2,0,-5.704898649128154e-05,3.210681200027466,1.8767970549e-05,2.762419975e-06,6.387153508e-05,1.0025801777e-05,-0.004082393832504749,0.0,0.0,0.0
1,483,31710.59292343909,178.777405768062,44069.21034722222,3,2,0,-5.704898649128154e-05,3.1905932426452637,1.8767970549e-05,2.832985613e-06,6.387153508e-05,1.0251662245e-05,-0.00401759147644043,0.0,0.0,0.0
